user,task_id,query_id,UCTR,QCTR,MaxRR,MinRR,MeanRR,MaxRRow,MinRRow,MeanRRow,PLC,MaxScroll,QDT,SCD,ACD,TTFC,TTLC,DsatCC,DsatCR,LastClickToEnd
20160113535,1,0,1,2,0.5,0.1111111111111111,0.3055555555555556,1.0,0.5,0.75,0.005283457494584456,0.0,12424,3476,1738.0,2236,5255,2,1.0,7169
20160113535,1,1,1,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5,0.5,0.5,0.002488020182819723,1300.0,18894,2172,2172.0,5183,5183,1,1.0,13711
20160113535,1,2,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.005050505050505051,800.0,21154,4306,4306.0,2567,2567,1,1.0,18587
20160113535,1,3,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.005050505050505051,200.0,19312,2377,2377.0,2004,2004,1,1.0,17308
20160113535,1,4,1,1,0.05,0.05,0.05,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.001649049323065253,1600.0,17458,1364,1364.0,6539,6539,1,1.0,10919
20160113535,2,0,1,1,0.25,0.25,0.25,1.0,1.0,1.0,0.0037313432835820895,0.0,12645,1853,1853.0,2280,2280,1,1.0,10365
20160113535,2,1,1,3,1.0,0.05263157894736842,0.37171052631578944,1.0,0.3333333333333333,0.5555555555555555,0.004581747539601571,100.0,31270,8074,2691.3333333333335,3624,17595,3,1.0,13675
20160113535,2,2,0,0,0,0,0,0,0,0,0,500.0,14853,0,0,2000000,2000000,0,0,2000000
20160113535,2,3,1,2,0.5,0.05555555555555555,0.2777777777777778,1.0,0.3333333333333333,0.6666666666666666,0.0029520948803294536,700.0,13883,3864,1932.0,1690,6384,2,1.0,7499
20160113535,2,4,1,3,0.3333333333333333,0.038461538461538464,0.14957264957264957,1.0,0.25,0.5833333333333334,0.003409381481376254,400.0,17055,7030,2343.3333333333335,1596,9708,3,1.0,7347
20160113535,2,5,1,1,0.04,0.04,0.04,0.25,0.25,0.25,0.0011409937370853772,800.0,15088,2058,2058.0,5517,5517,1,1.0,9571
20160113535,2,6,1,1,0.5,0.5,0.5,1.0,1.0,1.0,0.0037313432835820895,600.0,13487,2381,2381.0,1786,1786,1,1.0,11701
20160113535,2,7,1,6,0.3333333333333333,0.015625,0.1081759023299355,1.0,0.1111111111111111,0.4824074074074074,0.0032183523323399354,1600.0,53532,14727,2454.5,4075,40728,6,1.0,12804
20160113535,2,9,0,0,0,0,0,0,0,0,0,0.0,4706,0,0,2000000,2000000,0,0,2000000
20160113535,2,10,1,2,0.022222222222222223,0.017857142857142856,0.020039682539682538,0.16666666666666666,0.125,0.14583333333333331,0.001219047619047619,1600.0,24902,7130,3565.0,6565,15154,2,1.0,9748
20160113535,2,11,1,2,0.3333333333333333,0.07142857142857142,0.20238095238095238,1.0,0.5,0.75,0.004901960784313725,1500.0,20910,4615,2307.5,2906,8504,2,1.0,12406
20160113535,3,0,0,0,0,0,0,0,0,0,0,400.0,12934,0,0,2000000,2000000,0,0,2000000
20160113535,3,1,1,2,0.07142857142857142,0.03333333333333333,0.052380952380952375,0.5,0.3333333333333333,0.41666666666666663,0.0029069767441860465,200.0,18646,4976,2488.0,6644,10993,2,1.0,7653
20160113535,3,2,1,2,0.0625,0.02,0.04125,0.5,0.2,0.35,0.0018146152743426102,1400.0,31030,6268,3134.0,2842,14057,2,1.0,16973
20160113535,4,0,1,2,0.3333333333333333,0.05263157894736842,0.19298245614035087,1.0,0.3333333333333333,0.6666666666666666,0.0032768781836919605,0.0,23822,9372,4686.0,4857,15339,2,1.0,8483
20160113535,4,1,0,0,0,0,0,0,0,0,0,600.0,12854,0,0,2000000,2000000,0,0,2000000
20160113535,4,2,1,1,0.25,0.25,0.25,1.0,1.0,1.0,0.005050505050505051,0.0,9861,3388,3388.0,4462,4462,1,1.0,5399
20160113535,5,0,0,0,0,0,0,0,0,0,0,0.0,7653,0,0,2000000,2000000,0,0,2000000
20160113535,5,1,1,3,0.5,0.058823529411764705,0.2973856209150327,1.0,0.3333333333333333,0.7777777777777778,0.005034934050755492,0.0,37250,5957,1985.6666666666667,2449,11457,3,1.0,25793
20160113535,5,2,0,0,0,0,0,0,0,0,0,0.0,6108,0,0,2000000,2000000,0,0,2000000
20160113535,5,3,1,7,0.1111111111111111,0.014084507042253521,0.04938805549570866,0.5,0.125,0.29642857142857143,0.004168381161537275,1400.0,63591,24863,3551.8571428571427,5673,51326,7,1.0,12265
20160113535,5,4,1,1,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.5,0.5,0.5,0.0024549335572232735,600.0,19863,4340,4340.0,5951,5951,1,1.0,13912
20160113535,5,5,1,3,0.047619047619047616,0.011627906976744186,0.026159241275520346,0.3333333333333333,0.09090909090909091,0.18903318903318903,0.0012782275244993609,2200.0,31960,5422,1807.3333333333333,3495,19225,3,1.0,12735
20160113535,5,6,1,2,0.05555555555555555,0.02631578947368421,0.04093567251461988,0.3333333333333333,0.2,0.26666666666666666,0.0018513855769658014,600.0,22599,7523,3761.5,7869,16209,2,1.0,6390
20160113535,5,7,0,0,0,0,0,0,0,0,0,300.0,11941,0,0,2000000,2000000,0,0,2000000
20160113535,5,8,1,3,0.3333333333333333,0.07692307692307693,0.16452991452991453,1.0,0.5,0.6666666666666666,0.007352941176470588,700.0,26818,6025,2008.3333333333333,2289,11559,3,1.0,15259
20160113535,5,9,1,3,0.5,0.038461538461538464,0.20726495726495728,1.0,0.25,0.5833333333333334,0.0036482680455498426,400.0,37252,10448,3482.6666666666665,2217,23089,3,1.0,14163
20160113535,5,10,1,7,0.3333333333333333,0.011494252873563218,0.10045371860224542,1.0,0.07692307692307693,0.42567155067155066,0.0025469095254052406,2400.0,55032,15340,2191.4285714285716,3300,50640,7,1.0,4392
20160113535,6,0,1,2,1.0,0.2,0.6,1.0,1.0,1.0,0.010101010101010102,0.0,36999,14506,7253.0,2848,14967,2,1.0,22032
20160113535,6,1,1,12,0.3333333333333333,0.011235955056179775,0.058125450879874134,1.0,0.09090909090909091,0.29339225589225587,0.00516795865633075,4500.0,116250,41093,3424.4166666666665,2023,82517,12,1.0,33733
20160113535,6,2,1,3,0.5,0.07142857142857142,0.30158730158730157,1.0,0.3333333333333333,0.7777777777777778,0.004932896169112835,0.0,15799,4420,1473.3333333333333,3312,13391,3,1.0,2408
20160113535,7,0,1,4,0.5,0.008403361344537815,0.13362599756883886,1.0,0.047619047619047616,0.2977899293688767,0.0009132420091324201,4400.0,50374,12391,3097.75,3154,33936,4,1.0,16438
20160113535,7,1,0,0,0,0,0,0,0,0,0,0.0,11758,0,0,2000000,2000000,0,0,2000000
20160113535,7,2,1,1,0.1,0.1,0.1,0.5,0.5,0.5,0.0024571533878002334,1100.0,27536,3065,3065.0,7272,7272,1,1.0,20264
20160113535,7,3,1,2,0.05263157894736842,0.047619047619047616,0.05012531328320802,0.5,0.3333333333333333,0.41666666666666663,0.003326884721780948,1100.0,33659,4440,2220.0,4997,21229,2,1.0,12430
20160113535,7,4,1,5,0.125,0.02,0.059013481631277384,0.5,0.125,0.30357142857142855,0.002976869131474616,2700.0,53466,14846,2969.2,2724,30066,5,1.0,23400
20160113535,7,6,0,0,0,0,0,0,0,0,0,0.0,6467,0,0,2000000,2000000,0,0,2000000
20160113535,7,7,1,1,0.00684931506849315,0.00684931506849315,0.00684931506849315,0.0625,0.0625,0.0625,0.00029403116730373417,2800.0,51696,3652,3652.0,31451,31451,1,1.0,20245
20160113535,7,8,1,5,0.5,0.030303030303030304,0.19256854256854256,1.0,0.16666666666666666,0.6,0.003952569169960474,900.0,29944,10624,2124.8,2057,24217,5,1.0,5727
20160113535,8,0,1,3,0.5,0.07142857142857142,0.2738095238095238,1.0,0.5,0.8333333333333334,0.007504596565396305,0.0,21959,7588,2529.3333333333335,2218,14450,3,1.0,7509
20160113535,8,1,0,0,0,0,0,0,0,0,0,600.0,15572,0,0,2000000,2000000,0,0,2000000
20160113535,8,2,1,4,0.2,0.018867924528301886,0.06991661815566894,1.0,0.125,0.3729166666666667,0.00240848364278334,2800.0,52558,17944,4486.0,2152,27119,4,1.0,25439
20160113535,8,3,0,0,0,0,0,0,0,0,0,2100.0,14458,0,0,2000000,2000000,0,0,2000000
20160113535,8,4,1,1,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0017403229343236932,3500.0,35181,4377,4377.0,4834,4834,1,1.0,30347
20160113535,9,1,0,0,0,0,0,0,0,0,0,400.0,13139,0,0,2000000,2000000,0,0,2000000
20160113535,9,2,0,0,0,0,0,0,0,0,0,0.0,4018,0,0,2000000,2000000,0,0,2000000
20160113535,9,3,1,4,0.5,0.021739130434782608,0.2746655518394649,1.0,0.125,0.6145833333333334,0.002359882005899705,1800.0,63581,13620,3405.0,4537,46193,4,1.0,17388
20160113535,9,4,0,0,0,0,0,0,0,0,0,400.0,14200,0,0,2000000,2000000,0,0,2000000
20160113535,9,5,0,0,0,0,0,0,0,0,0,0.0,6428,0,0,2000000,2000000,0,0,2000000
20160113535,10,0,1,3,0.16666666666666666,0.015151515151515152,0.09393939393939393,1.0,0.09090909090909091,0.5303030303030303,0.00131521262604121,1900.0,166931,18532,6177.333333333333,3896,69273,3,1.0,97658
20160113535,10,1,1,3,0.125,0.1,0.11203703703703705,0.5,0.5,0.5,0.007431279245180196,0.0,79058,16558,5519.333333333333,8535,32342,3,1.0,46716
20160113535,11,0,1,4,0.09090909090909091,0.02702702702702703,0.04555545805545806,0.5,0.16666666666666666,0.2583333333333333,0.003134796238244514,800.0,189828,16291,4072.75,9218,64858,4,1.0,124970
20160113535,11,1,1,3,0.041666666666666664,0.009900990099009901,0.02760588558855885,0.3333333333333333,0.07692307692307693,0.22008547008547005,0.0010929618720250944,2200.0,114725,58910,19636.666666666668,14194,56514,2,0.6666666666666666,58211
20160113535,11,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.005050505050505051,0.0,72235,3447,3447.0,5648,5648,1,1.0,66587
20160113535,11,3,1,2,1.0,0.08333333333333333,0.5416666666666666,1.0,0.5,0.75,0.004901960784313725,100.0,74318,6160,3080.0,6354,12971,2,1.0,61347
20160113535,12,0,1,7,0.25,0.0136986301369863,0.0559883324438119,1.0,0.08333333333333333,0.2637806637806638,0.002757680633005892,3500.0,88360,26531,3790.1428571428573,2280,60761,7,1.0,27599
20160113535,12,1,0,0,0,0,0,0,0,0,0,2400.0,95336,0,0,2000000,2000000,0,0,2000000
2016011528,1,0,1,3,0.05263157894736842,0.016666666666666666,0.03385210337672137,0.3333333333333333,0.1,0.2111111111111111,0.0014511267757559283,3400.0,96903,11772,3924.0,10815,36240,3,1.0,60663
2016011528,1,1,1,3,0.09090909090909091,0.019230769230769232,0.05893550893550894,0.5,0.1111111111111111,0.3148148148148148,0.0015789473684210526,1600.0,60313,10661,3553.6666666666665,3651,26099,3,1.0,34214
2016011528,1,2,1,2,0.16666666666666666,0.1111111111111111,0.1388888888888889,1.0,0.5,0.75,0.004901960784313725,1200.0,395751,6686,3343.0,3267,24771,2,1.0,370980
2016011528,2,0,1,2,0.1,0.043478260869565216,0.07173913043478261,0.5,0.25,0.375,0.0022928838058202563,900.0,78720,11384,5692.0,12962,34042,2,1.0,44678
2016011528,2,1,1,4,0.5,0.022727272727272728,0.17055250783699058,1.0,0.14285714285714285,0.4607142857142857,0.0026182174259388106,1100.0,89972,12383,3095.75,7106,51459,4,1.0,38513
2016011528,2,2,1,5,0.125,0.0196078431372549,0.04587872641219497,0.5,0.1111111111111111,0.2177777777777778,0.002561247101948904,1800.0,80569,19754,3950.8,28603,71719,5,1.0,8850
2016011528,3,0,1,1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0016194410661104428,0.0,30304,2868,2868.0,19667,19667,1,1.0,10637
2016011528,3,1,1,7,0.5,0.005050505050505051,0.08622935088316677,1.0,0.045454545454545456,0.2633158508158508,0.0014930418915561016,4500.0,68398,18060,2580.0,4367,54244,7,1.0,14154
2016011528,3,2,1,3,0.014705882352941176,0.005,0.009836601307189543,0.125,0.045454545454545456,0.0845959595959596,0.0006368074718743367,5400.0,253437,7306,2435.3333333333335,11881,33191,3,1.0,220246
2016011528,4,0,1,10,1.0,0.003816793893129771,0.21416897778431512,1.0,0.027777777777777776,0.29235548892220553,0.0013029315960912053,7700.0,922241,53989,5398.9,14842,155762,10,1.0,766479
2016011528,5,0,1,4,1.0,0.034482758620689655,0.40285145888594165,1.0,0.25,0.6875,0.004553505971923082,1400.0,33728,8893,2223.25,1460,13226,4,1.0,20502
2016011528,5,1,1,2,0.09090909090909091,0.02702702702702703,0.05896805896805897,1.0,0.25,0.625,0.002310666846898681,500.0,14641,2460,1230.0,2231,7268,2,1.0,7373
2016011528,5,2,1,3,0.047619047619047616,0.022222222222222223,0.03369708994708995,0.3333333333333333,0.16666666666666666,0.24999999999999997,0.0022641509433962265,2200.0,20702,4189,1396.3333333333333,7772,13060,3,1.0,7642
2016011528,6,0,1,1,0.5,0.5,0.5,1.0,1.0,1.0,0.005050505050505051,1000.0,51659,2424,2424.0,10177,10177,1,1.0,41482
2016011528,6,1,1,4,0.16666666666666666,0.016666666666666666,0.07007575757575757,1.0,0.16666666666666666,0.4791666666666667,0.003142183817753339,622.0,47671,14559,3639.75,2917,25151,4,1.0,22520
2016011528,7,0,1,4,1.0,0.02127659574468085,0.2857539315448659,1.0,0.125,0.4375,0.002384814929418421,1800.0,32150,9930,2482.5,2315,19210,4,1.0,12940
2016011528,7,1,1,5,1.0,0.015384615384615385,0.22206682206682204,1.0,0.1,0.33746031746031746,0.002412314770410354,1700.0,29030,13459,2691.8,1625,24935,5,1.0,4095
2016011528,8,0,1,5,0.2,0.009708737864077669,0.05692885014360648,1.0,0.07692307692307693,0.3387179487179487,0.0018162005085361425,2800.0,65044,7986,1597.2,2393,20521,5,1.0,44523
2016011528,8,1,1,5,0.25,0.0072992700729927005,0.08796833356105277,1.0,0.05263157894736842,0.4687081339712919,0.0012881249563647672,3800.0,33146,13419,2683.8,3453,28145,5,1.0,5001
2016011528,9,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.005050505050505051,3100.0,77565,7562,7562.0,18865,18865,1,1.0,58700
2016011528,9,1,1,1,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0002255299954894001,4736.0,66241,3791,3791.0,14981,14981,1,1.0,51260
2016011528,9,2,0,0,0,0,0,0,0,0,0,2200.0,14895,0,0,2000000,2000000,0,0,2000000
2016011528,9,3,1,3,0.16666666666666666,0.008771929824561403,0.07181286549707602,0.5,0.02702702702702703,0.21271271271271272,0.0003868198610852515,8500.0,97353,11405,3801.6666666666665,5565,44602,3,1.0,52751
2016011528,9,4,1,3,0.014705882352941176,0.00909090909090909,0.011720142602495542,0.05,0.030303030303030304,0.03958818958818959,0.00042943028914972805,6500.0,169718,7620,2540.0,14872,95845,3,1.0,73873
2016011528,10,0,1,4,0.0625,0.011764705882352941,0.028982843137254903,0.3333333333333333,0.0625,0.1552083333333333,0.0011911852293031567,2800.0,192299,16530,4132.5,8532,82384,4,1.0,109915
2016011528,10,1,1,4,0.5,0.02564102564102564,0.2047798216276477,1.0,0.14285714285714285,0.5982142857142857,0.002713505387664947,1300.0,59325,14540,3635.0,4847,32656,4,1.0,26669
2016011528,11,0,0,0,0,0,0,0,0,0,0,0.0,30124,0,0,2000000,2000000,0,0,2000000
2016011528,11,1,1,2,0.1,0.05263157894736842,0.07631578947368421,0.2,0.125,0.1625,0.001177856301531213,1000.0,45853,9536,4768.0,6782,17234,2,1.0,28619
2016011528,11,2,1,2,0.09090909090909091,0.045454545454545456,0.06818181818181818,0.3333333333333333,0.16666666666666666,0.25,0.0016233766233766235,2200.0,69169,6372,3186.0,37312,46466,2,1.0,22703
2016011528,11,3,1,2,0.1,0.06666666666666667,0.08333333333333334,0.5,0.3333333333333333,0.41666666666666663,0.003236245954692557,800.0,147183,4380,2190.0,6669,10552,2,1.0,136631
2016011528,12,0,1,5,0.2,0.025,0.07780423280423279,1.0,0.14285714285714285,0.4019047619047619,0.0033806626098715348,1600.0,85239,14651,2930.2,2089,26055,5,1.0,59184
2016011386,1,0,1,14,1.0,0.0036900369003690036,0.1666090536256739,1.0,0.023255813953488372,0.2816710502030269,0.001536528551773549,9600.0,146928,45901,3278.6428571428573,11424,144477,14,1.0,2451
2016011386,2,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.005050505050505051,99.0,19715,3637,3637.0,3408,3408,1,1.0,16307
2016011386,2,1,1,2,1.0,0.25,0.625,1.0,1.0,1.0,0.007874015748031496,0.0,31176,14396,7198.0,4122,16333,2,1.0,14843
2016011386,2,2,1,2,0.5,0.3333333333333333,0.41666666666666663,1.0,1.0,1.0,0.007874015748031496,0.0,20124,5885,2942.5,4329,9172,2,1.0,10952
2016011386,2,3,0,0,0,0,0,0,0,0,0,2500.0,326720,0,0,2000000,2000000,0,0,2000000
2016011386,3,0,0,0,0,0,0,0,0,0,0,0.0,11335,0,0,2000000,2000000,0,0,2000000
2016011386,3,1,1,1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.25,0.25,0.25,0.0012077294685990338,400.0,28355,6671,6671.0,11159,11159,1,1.0,17196
2016011386,3,2,1,2,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.010101010101010102,0.0,29442,9820,4910.0,5871,10255,2,1.0,19187
2016011386,3,3,1,2,0.03571428571428571,0.023809523809523808,0.02976190476190476,0.3333333333333333,0.25,0.29166666666666663,0.0024538371879025828,300.0,41158,10516,5258.0,20777,31387,2,1.0,9771
2016011386,3,4,1,9,1.0,0.0070921985815602835,0.1570453822889945,1.0,0.07142857142857142,0.39285714285714285,0.00304683389948021,2500.0,85896,40225,4469.444444444444,3432,75352,9,1.0,10544
2016011386,4,0,1,3,0.013157894736842105,0.0035587188612099642,0.00900863064952251,0.09090909090909091,0.024390243902439025,0.060655333826065534,0.0003419972640218878,8200.0,69213,22317,7439.0,18831,62912,3,1.0,6301
2016011386,5,0,1,2,0.2,0.08333333333333333,0.14166666666666666,1.0,0.5,0.75,0.004311366918881632,600.0,37855,12719,6359.5,12134,22015,2,1.0,15840
2016011386,5,1,1,6,1.0,0.010869565217391304,0.21081303586893566,1.0,0.07692307692307693,0.4813390313390314,0.002189388689836967,6400.0,85993,32675,5445.833333333333,3235,60623,6,1.0,25370
2016011386,6,0,1,25,0.3333333333333333,0.004484304932735426,0.05122110948120677,1.0,0.03225806451612903,0.2604592026030721,0.0037724460540214276,6300.0,209502,119056,4762.24,4294,207119,24,0.96,2383
2016011386,7,0,1,11,0.14285714285714285,0.0034129692832764505,0.033871631599081915,0.5,0.02,0.15573323644538037,0.0010552008162266096,10200.0,113100,43992,3999.2727272727275,4358,109980,11,1.0,3120
2016011386,8,0,1,14,1.0,0.0035971223021582736,0.11282001296655193,1.0,0.023809523809523808,0.2819694400748805,0.0015605841043361945,8500.0,100388,33394,2385.285714285714,1877,97485,14,1.0,2903
2016011386,9,0,0,0,0,0,0,0,0,0,0,500.0,7257,0,0,2000000,2000000,0,0,2000000
2016011386,9,1,0,0,0,0,0,0,0,0,0,4000.0,33223,0,0,2000000,2000000,0,0,2000000
2016011386,9,2,0,0,0,0,0,0,0,0,0,3000.0,35403,0,0,2000000,2000000,0,0,2000000
2016011386,9,3,0,0,0,0,0,0,0,0,0,8700.0,41924,0,0,2000000,2000000,0,0,2000000
2016011386,9,4,0,0,0,0,0,0,0,0,0,0.0,11296,0,0,2000000,2000000,0,0,2000000
2016011386,9,5,0,0,0,0,0,0,0,0,0,2400.0,25541,0,0,2000000,2000000,0,0,2000000
2016011386,9,6,0,0,0,0,0,0,0,0,0,1600.0,14813,0,0,2000000,2000000,0,0,2000000
2016011386,9,7,1,2,1.0,0.5,0.75,1.0,1.0,1.0,0.010101010101010102,7500.0,46522,7488,3744.0,8750,14453,2,1.0,32069
2016011386,9,8,0,0,0,0,0,0,0,0,0,300.0,67752,0,0,2000000,2000000,0,0,2000000
2016011386,9,9,0,0,0,0,0,0,0,0,0,0.0,89604,0,0,2000000,2000000,0,0,2000000
2016011386,10,0,0,0,0,0,0,0,0,0,0,0.0,10317,0,0,2000000,2000000,0,0,2000000
2016011386,10,1,0,0,0,0,0,0,0,0,0,4400.0,28330,0,0,2000000,2000000,0,0,2000000
2016011386,10,2,0,0,0,0,0,0,0,0,0,4700.0,41479,0,0,2000000,2000000,0,0,2000000
2016011386,10,3,1,2,0.0625,0.0070921985815602835,0.03479609929078014,0.3333333333333333,0.041666666666666664,0.1875,0.00039531816787423185,4800.0,76202,5064,2532.0,11579,42940,2,1.0,33262
2016011386,10,4,0,0,0,0,0,0,0,0,0,800.0,25459,0,0,2000000,2000000,0,0,2000000
2016011386,10,5,0,0,0,0,0,0,0,0,0,0.0,12449,0,0,2000000,2000000,0,0,2000000
2016011386,10,6,1,2,0.25,0.08333333333333333,0.16666666666666666,1.0,0.5,0.75,0.004901960784313725,700.0,56748,3100,1550.0,19906,29101,2,1.0,27647
2016011386,10,7,1,2,1.0,0.015625,0.5078125,1.0,0.09090909090909091,0.5454545454545454,0.0008669267446900737,1900.0,45672,2940,1470.0,1565,39513,2,1.0,6159
2016011386,11,1,1,2,0.030303030303030304,0.029411764705882353,0.029857397504456328,0.2,0.2,0.2,0.001935782356118137,5000.0,61446,3806,1903.0,51074,54033,2,1.0,7413
2016011386,11,2,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.005050505050505051,0.0,68336,5374,5374.0,4768,4768,1,1.0,63568
2016011386,12,0,0,0,0,0,0,0,0,0,0,0.0,10508,0,0,2000000,2000000,0,0,2000000
2016011386,12,1,1,6,0.024390243902439025,0.002564102564102564,0.010689124322718702,0.1111111111111111,0.01282051282051282,0.05017876648311431,0.00035700150154831554,22285.0,139906,65080,10846.666666666666,12525,126105,4,0.6666666666666666,13801
2016011387,1,0,1,4,0.25,0.1111111111111111,0.1572420634920635,1.0,0.5,0.625,0.01019170598966561,1100.0,50310,9893,2473.25,6462,32764,4,1.0,17546
2016011387,1,1,1,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.005050505050505051,1100.0,33620,8640,8640.0,5247,5247,1,1.0,28373
2016011387,1,2,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.005050505050505051,600.0,34164,7964,7964.0,15945,15945,1,1.0,18219
2016011387,2,0,1,4,0.3333333333333333,0.0625,0.2114583333333333,1.0,0.3333333333333333,0.8333333333333334,0.005981245803782241,3000.0,88972,8479,2119.75,10231,25911,4,1.0,63061
2016011387,2,1,1,5,1.0,0.017543859649122806,0.2481408065618592,1.0,0.1,0.4033333333333333,0.0023302473091469196,1500.0,103623,15546,3109.2,6679,64431,5,1.0,39192
2016011387,3,0,0,0,0,0,0,0,0,0,0,0.0,14234,0,0,2000000,2000000,0,0,2000000
2016011387,3,2,1,1,0.5,0.5,0.5,1.0,1.0,1.0,0.005050505050505051,0.0,15219,1319,1319.0,2135,2135,1,1.0,13084
2016011387,4,0,1,8,1.0,0.05555555555555555,0.25420863858363857,1.0,0.3333333333333333,0.7916666666666666,0.013001999057355069,0.0,59398,10336,1292.0,11157,44229,8,1.0,15169
2016011387,5,0,1,7,0.2,0.02,0.09582739315822021,1.0,0.16666666666666666,0.6,0.005494505494505495,900.0,86912,22926,3275.1428571428573,12351,73198,7,1.0,13714
2016011387,5,1,1,4,0.5,0.037037037037037035,0.23247354497354494,1.0,0.25,0.8125,0.004865392825735009,1100.0,64909,9002,2250.5,8510,35176,4,1.0,29733
2016011387,5,2,1,3,0.5,0.030303030303030304,0.28787878787878785,1.0,0.25,0.75,0.003682671557254495,1300.0,23753,3331,1110.3333333333333,6909,16604,3,1.0,7149
2016011387,6,0,1,3,0.5,0.09090909090909091,0.2636363636363636,1.0,0.5,0.8333333333333334,0.007352941176470588,3000.0,55440,12215,4071.6666666666665,4340,25931,3,1.0,29509
2016011387,6,1,1,1,0.5,0.5,0.5,1.0,1.0,1.0,0.005050505050505051,3600.0,53113,2435,2435.0,1388,1388,1,1.0,51725
2016011387,6,2,1,6,1.0,0.07142857142857142,0.2715007215007215,1.0,0.5,0.75,0.01497779541829238,0.0,24693,7646,1274.3333333333333,2094,20629,6,1.0,4064
2016011387,7,0,1,6,1.0,0.05555555555555555,0.32037037037037036,1.0,0.3333333333333333,0.8055555555555555,0.00937601085116989,600.0,69875,19101,3183.5,8313,48343,6,1.0,21532
2016011387,7,1,1,4,1.0,0.07142857142857142,0.41558441558441556,1.0,0.5,0.75,0.00980392156862745,0.0,20531,8697,2174.25,3635,17213,4,1.0,3318
2016011387,8,0,1,4,0.07142857142857142,0.018867924528301886,0.04956276035285469,0.3333333333333333,0.125,0.26041666666666663,0.002378696866602085,1100.0,29203,5154,1288.5,4009,18490,4,1.0,10713
2016011387,8,1,1,2,0.09090909090909091,0.02,0.05545454545454546,0.5,0.14285714285714285,0.3214285714285714,0.0013651877133105802,800.0,51714,2925,1462.5,4323,10508,2,1.0,41206
2016011387,8,2,1,2,0.05555555555555555,0.04,0.04777777777777778,0.3333333333333333,0.25,0.29166666666666663,0.0024625871448025866,400.0,10553,2231,1115.5,3498,7833,2,1.0,2720
2016011387,9,2,0,0,0,0,0,0,0,0,0,900.0,19055,0,0,2000000,2000000,0,0,2000000
2016011387,9,5,0,0,0,0,0,0,0,0,0,0.0,13603,0,0,2000000,2000000,0,0,2000000
2016011387,9,6,0,0,0,0,0,0,0,0,0,0.0,35451,0,0,2000000,2000000,0,0,2000000
2016011387,9,7,0,0,0,0,0,0,0,0,0,600.0,13765,0,0,2000000,2000000,0,0,2000000
2016011387,9,8,0,0,0,0,0,0,0,0,0,900.0,34783,0,0,2000000,2000000,0,0,2000000
2016011387,9,9,0,0,0,0,0,0,0,0,0,0.0,19807,0,0,2000000,2000000,0,0,2000000
2016011387,9,10,0,0,0,0,0,0,0,0,0,1200.0,25504,0,0,2000000,2000000,0,0,2000000
2016011387,9,11,0,0,0,0,0,0,0,0,0,0.0,7087,0,0,2000000,2000000,0,0,2000000
2016011387,9,12,0,0,0,0,0,0,0,0,0,2200.0,38821,0,0,2000000,2000000,0,0,2000000
2016011387,9,13,0,0,0,0,0,0,0,0,0,0.0,4174,0,0,2000000,2000000,0,0,2000000
2016011387,9,14,1,2,0.1111111111111111,0.08333333333333333,0.09722222222222221,1.0,0.5,0.75,0.004901960784313725,1900.0,35680,3844,1922.0,6291,12015,2,1.0,23665
2016011387,9,15,0,0,0,0,0,0,0,0,0,0.0,3248,0,0,2000000,2000000,0,0,2000000
2016011387,9,16,0,0,0,0,0,0,0,0,0,0.0,7157,0,0,2000000,2000000,0,0,2000000
2016011387,9,17,0,0,0,0,0,0,0,0,0,700.0,23955,0,0,2000000,2000000,0,0,2000000
2016011387,9,18,0,0,0,0,0,0,0,0,0,0.0,13734,0,0,2000000,2000000,0,0,2000000
2016011387,9,19,0,0,0,0,0,0,0,0,0,0.0,14419,0,0,2000000,2000000,0,0,2000000
2016011387,9,20,0,0,0,0,0,0,0,0,0,900.0,18401,0,0,2000000,2000000,0,0,2000000
2016011387,9,21,0,0,0,0,0,0,0,0,0,0.0,12058,0,0,2000000,2000000,0,0,2000000
2016011387,9,22,1,4,0.5,0.02857142857142857,0.24672619047619046,1.0,0.2,0.675,0.0038888564817515414,4600.0,70169,9768,2442.0,2951,24377,4,1.0,45792
2016011387,9,23,0,0,0,0,0,0,0,0,0,0.0,15020,0,0,2000000,2000000,0,0,2000000
